frame_seq,sample_id,video_id,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label,seed_name
1077,1,1,3.309653758075988,37.72216406400892,2.0331041419972182,4.066208283994449,10.256602356952778,11.246576414069835,11.246576414069835,20.558493335798968,16.548268790380003,14.320401060552854,10.45616585373699,18.639252174052928,3.636927253473715,5.000774973526404,0.0,1.3638477200526324,2.4481815814393952,2.318095379372509,2.500387486763202,15.911556733947606,8.63770222700012,13.75917404174563,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1078,1,1,4.290401263526011,37.43018234944604,2.0225145516337286,3.444218173047915,10.312841165305692,10.312841165305702,11.18799769458534,20.88191181126333,17.45700721234818,14.698060074540422,10.853952055045228,18.54216809403559,3.844108019495195,5.200852026375827,0.2261240011467578,1.5828680080274466,2.306021388678183,2.860267509017354,2.713488013761321,15.828680080274296,9.044960045871022,13.836128332069045,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1079,1,1,3.049656212995828,37.18135607586664,1.8744294023449704,3.0496562129958527,9.928961274228,9.928961274228,11.24657641406983,19.120909402997665,16.111628781676707,14.093093107210764,10.45616585373702,18.18463626736872,3.409619300131652,3.8642352068158345,0.2273079533421196,0.6819238600263589,2.7653206028563115,2.875243451329385,2.955003393447413,15.456940827263397,8.637702227000133,13.463079923600125,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1080,1,1,2.888195805055761,36.90228238350277,2.042262839149488,3.063394258724193,10.413538068708522,10.854775884044134,11.297239823409418,19.207044989896584,16.184208206209206,14.156579462405771,10.503268633397852,18.26655414503972,3.4249789021949653,3.881642755820934,0.6849957804390101,0.6849957804390101,2.3285379007914115,2.888195805055761,2.739983121755955,15.526571023283736,8.219949365267865,13.43864814371584,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1081,1,1,3.372662914013478,38.4403182552167,2.071810358805456,3.5281659077026752,10.451867452499773,11.460688626052088,11.58177199694306,20.509876156614183,16.996423046042537,14.593032716148258,10.655230237187624,18.994106074986632,3.706167039021807,4.632708798777202,0.46327087987774,0.92654175975548,2.8179667494985066,3.2758198068779683,3.2428961591440526,15.751209915842566,8.80214671767672,14.547000702161316,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1082,1,1,3.4211008325463195,37.273815411900095,1.8521507787064,3.421100832546357,10.134697000882715,10.677660342125067,11.6622360124218,20.314144343496896,16.90973505290033,14.59940777019031,11.230313669377182,19.316139511328743,4.042912920975766,4.042912920975795,0.4492125467750725,1.7968501871003468,2.7324532476633454,2.8410696026684,2.9198815540380707,15.722439137128047,8.535038388726662,15.067046864023451,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1083,1,1,3.887093010553152,39.08334114102884,2.034597471056712,3.051896206585093,10.814033893777133,10.814033893777133,11.696723730518151,20.57359369139997,17.561298976945533,15.01334423203565,11.373745630330037,19.562842484167646,4.094548426918806,4.094548426918806,0.4549498252131911,1.364849475639602,2.7673517499725984,3.216981065078891,3.184648776492409,15.923243882462046,8.644046679050817,13.318457018233174,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.062681809315462, 44)}",happy,44
1129,2,1,1.0067374839669347,37.82172177990058,2.251133449647142,3.183583455202735,9.9049871784475,10.35521386837695,10.8428945373637,17.203137667129983,14.02223056988682,13.506800697882936,13.957027387812388,14.407254077741811,3.3767001744707272,2.9264734845413045,1.1255667248235852,1.575793414753008,2.7386220396429435,3.183583455202735,3.151586829506016,10.805440558306373,13.506800697882966,14.519374477497502,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1130,2,1,0.6453291917672856,35.595623499038034,2.28158323798138,3.1942165331739147,10.049331728709578,10.038966247118054,11.444363299346682,17.39398616807544,14.211901223527349,13.917657751686392,14.602132723080814,14.145816075484532,2.9660582093758023,2.966058209375774,0.6844749713944225,1.140791618990704,3.2266459588363863,2.775665805949917,2.966058209375788,11.407916189906883,14.602132723080814,13.81064780204497,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1131,2,1,0.6392615424617842,36.162093730120176,2.260130858132527,3.644351504629477,9.50330603775381,9.94457577578305,10.858041247157564,17.230440787765936,13.590886817684945,13.33477206298184,14.012811320421577,14.012811320421577,3.1641832013855264,3.164183201385498,0.9040523432529994,1.3560785148795276,2.7121570297590125,3.164183201385512,2.9381701155722624,11.30065429066255,14.464837492048062,13.178714309826113,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1132,2,1,1.011536612942023,36.18983405229227,2.2618646282682846,3.1666104795755814,9.952204364380378,9.96248026217647,10.443839985357362,16.792726449424656,13.638874911545344,13.118814843955931,14.023560695263257,14.023560695263257,3.618983405229244,2.714237553921919,0.9047458513073252,1.809491702614622,3.198759633548967,3.1666104795755814,3.3927969424024127,11.309323141341324,14.475933620916903,13.60131252980604,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1133,2,1,5.81145809041771,39.69147544675677,1.993313680243252,3.8082204389496463,11.284690809341146,11.80102304658218,9.966568401216232,21.41768939322567,17.660804202691985,14.4858508908886,17.828739558016707,9.360088267958789,3.788607156078541,7.354355067681922,3.7886071560785695,3.342888667128108,2.2285924447520955,1.6070608663330657,1.3371554668512573,4.457184889504177,17.82873955801672,11.424661316848928,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1134,2,1,5.846909031514348,39.58584128391264,1.4057344412218369,4.217203323665474,10.897842359208427,10.897842359208422,10.377710147158124,21.79568471841685,17.613802063161856,14.44729851371642,17.781290478420203,9.335177501170593,3.333991964703785,7.77931458430885,4.22305648862482,3.333991964703785,2.222661309802541,1.9880087118708605,1.55586291686177,4.8898548815655545,16.89222595449918,12.09258490247453,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1135,2,1,4.931436519702946,39.804972021914175,2.3752943704525435,3.768598496835414,10.731966142150489,10.91174357561256,9.52163213946127,20.5422597539235,16.795867566612188,13.894054378823796,17.202162564258003,8.380540736433375,3.5286487311298345,7.057297462259697,3.528648731129863,2.646486548347383,1.5903404916486903,1.59034049164871,1.5437838198693044,4.85189200530354,17.643243655649243,11.468108376171996,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1136,2,1,3.162720472033461,39.393330827233015,2.2806701663752635,4.000560117627463,11.403350831876336,11.49943591518223,10.091011445011622,19.41920671822304,15.526348537234762,13.641924665911516,16.99649630507011,8.49824815253507,2.9072954206041004,6.038228950485433,2.9072954206041004,2.4600192020496365,2.236381092772382,1.8976322832200765,1.5654667649406662,4.920038404099245,18.785601179288008,12.043280756138804,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1137,2,1,3.110303305129337,38.74044771121316,2.3687364262283426,3.93425706326332,10.70233628395208,11.214358048888885,9.835642658158354,19.097363606036566,15.269023487523754,13.41583100748366,16.714805845389463,8.357402922694746,2.8591115261850177,5.938154708230485,2.419248214464289,1.979384902743476,2.1993165586038943,1.5859497246046514,1.3195899351623268,5.2783597406493215,18.03439578055182,13.49312524032474,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1138,2,1,1.5889037089178926,38.38241720979945,2.78712147962626,3.765193781135895,10.722270417428993,10.803466725383378,10.287838873514422,18.28168989092368,14.53584724285718,13.4408192865763,16.3052561837155,7.932286792077804,1.983071698019444,5.508532494498496,2.423754297579336,1.101706498899688,1.970792498234412,1.970792498234412,1.54238909845958,5.728873794278414,18.50866918151489,12.960864084811124,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1139,2,1,1.6066459803402655,38.91064587304171,2.399647856828524,3.8072372917952935,10.488258869962491,10.924102128188707,9.89400157799102,17.509436261815647,13.727189273426555,12.699697477968868,16.487326550345557,7.575258144753349,2.228017101398052,4.901637623075715,1.7824136811184417,1.7824136811184417,2.228017101398052,2.2280171013980405,1.7824136811184417,4.9016376230757,18.269740231463985,12.991460539144676,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1140,2,1,1.2536782816144316,38.07757566039213,2.3869323351312564,3.787063078211113,10.866216277463144,10.866216277463172,9.911197057469089,17.109378854701685,13.334151906765245,12.41078180098222,15.513477251227757,7.535117522024905,1.772968828711754,4.875664278957316,1.3297266215338084,1.3297266215338084,2.216211035889688,2.216211035889677,1.5513477251227812,4.4324220717793565,17.729688287117455,12.34729912482078,"{'happy': (['m3', 'm12', 'e1', 'e2'], 2.1665232376186863, 29)}",happy,29
1314,3,1,1.36950612797159,36.523016438900406,2.282510213285974,3.6804371305271193,10.499546981115545,10.499546981115545,11.421677458185451,18.7388389098972,15.07148251817688,14.379814343701725,14.608065365030342,15.06456740768752,3.423765319928976,3.880267362586181,0.2282510213285888,1.597757149300179,2.73901225594318,3.1955142986003864,3.1955142986003864,11.412551066429929,14.15156332237312,14.61519646887952,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1315,3,1,1.4116045051881418,38.389414369045625,2.231942695874721,3.571108313399605,10.722620668576882,11.16863768190294,10.722620668576882,17.877847061724722,14.312305344986662,13.614850444835923,14.284433253598364,14.284433253598364,3.571108313399577,3.571108313399605,0.4463885391749329,1.7855541566997886,2.715275480047944,3.124719774224644,3.124719774224644,9.374159322673933,12.05249055772363,12.53072342646326,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1316,3,1,1.3867504905630856,37.71349483020225,1.808101426698952,3.508232077228115,10.524696231684343,10.96322524133788,10.561177090573826,17.125105277610142,13.622662114172954,12.936605784778692,13.594399299258953,13.594399299258953,3.069703067574608,3.508232077228115,0.4385290096535357,1.7541160386140575,2.6674678283691824,3.069703067574608,3.069703067574608,10.963225241337868,14.03292830891246,12.785207798918984,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1317,3,1,1.3691637799632588,38.79565830760061,2.2819396332720885,3.651103413235319,10.050901487131371,10.496922313051584,10.953310239706012,18.25551706617668,14.60441365294136,13.919831762959715,14.60441365294136,14.148025726286932,3.4229094499081327,3.879297376562533,0.2281939633272145,1.5973577432904449,3.2271499778900705,3.2271499778900705,2.966521523253704,10.496922313051584,13.691637799632517,13.722029929813928,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1318,3,1,1.4177054179795725,38.10965153418594,1.8484617141522783,3.138224720383562,10.31130979554598,10.31130979554598,10.796922794286465,17.05965641019839,13.92674602821048,13.225375607330731,14.346170150324838,13.89785233312719,3.3623836289824,2.914065811784724,0.6724767257964857,2.017430177389457,1.4177054179795858,1.417705417979595,1.569112360191781,9.862991978348331,13.449534515929544,13.070598128407775,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1319,3,1,1.8535726607637428,38.67239013940803,2.2923019746021205,3.62444766232208,10.349588660843777,10.339820288057666,10.339820288057666,17.98791474292411,14.385836922515011,13.486722114857828,14.385836922515011,13.486722114857828,3.596459230628767,4.046016634457345,2.8421709430404014e-14,1.3486722114857912,1.2715403551192772,1.348672211485777,1.348672211485777,10.33982028805768,14.835394326343618,13.553987979094163,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1320,3,1,2.2346717438466364,36.83690607383416,1.8069724216393133,3.533326266687882,10.079869271231304,10.518124456937016,10.089392059629311,17.53020742822835,14.03101200886428,12.928527978318414,14.462421128288383,13.14765557117127,3.7251690784985385,3.72516907849851,0.2191275928528853,2.4104035213814257,1.3858845832101097,1.314765557117127,1.5338931499699695,9.203358899819875,13.585910756876956,12.77722452758241,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1321,3,1,1.853572660763736,35.09140391806784,2.292301974602115,4.070915433369117,9.900474825910957,9.931047646472548,10.798739409649148,18.881410960800963,14.84220423917703,13.936279518686405,15.284951730172196,13.936279518686405,3.821237932543056,4.270795336371663,0.224778701914289,2.0230083172286584,2.010481829498126,1.8535726607637493,1.5734509134000945,10.33982028805768,15.28495173017221,12.270529133095424,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1322,3,1,0.8942662375616521,35.7957919043775,2.7198045809754223,3.577064950246637,9.83692861317826,10.293777427779183,10.740506084466322,17.885324751233213,14.308259800986576,13.861126682205736,15.649659157329069,14.308259800986576,4.247764628417883,2.9063652720753907,1.117832796952058,2.0120990345137386,1.9996400971708552,2.279940497837044,2.0120990345137386,9.83692861317826,15.202526038548228,13.532703785059956,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1323,3,1,1.812126552827124,36.28780594122371,1.8678972960731943,3.203417434680638,9.97698690136033,10.429571542716875,10.872759316962744,17.69145102739987,14.504089314628771,13.590949146203457,15.40307569903058,13.590949146203457,3.624253105654276,3.1712214674474524,0.4530316382067951,2.265158191033919,2.4396500345896714,2.31001716349128,2.2651581910338905,9.513664402342414,15.40307569903058,12.43982313270994,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1324,3,1,1.419260913623931,37.318736385445646,2.288489459544403,3.6184195467240174,10.322623286537294,10.780779142171385,10.361576720371197,17.555287971546477,13.942026348446475,13.239886389254366,15.259530075750774,13.0154815351992,3.81488251893768,3.3660728108274043,0.2244048540551375,2.0196436864964085,2.24404854055158,1.8504898323414745,1.795238832441271,8.078574745985705,14.81072036764047,13.20751730816443,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1325,3,1,1.7930190227328069,38.19646081814792,1.8482017048672768,3.6964034097345615,10.758114136396811,11.215330404021593,10.319599448432124,17.5736446148952,13.924787057002495,12.999387914812814,15.68891644891201,12.999387914812814,4.034292801148808,3.137783289782419,0.8965095113663892,2.689528534099196,3.0069843148355884,2.726627231897748,2.465401156257599,7.620330846614408,13.895897426179204,11.86817427074683,"{'happy': (['m3', 'm12', 'e1', 'e2'], 1.7698758909947594, 29)}",happy,29
1584,4,1,0.4524701598699607,36.2089227766826,1.8098806394797573,2.714820959219651,9.544868478919192,9.51264035602876,10.943793156855966,15.490083144103526,12.797788733143877,12.66916447635836,13.574104796098254,14.47904511583812,3.167291119089583,1.3574104796098254,1.8098806394797573,1.3574104796098254,2.7522685345349305,2.7148209592196366,2.941056039154617,11.311753996748536,13.57410479609824,13.604236031389185,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1585,4,1,0.4524701598699323,36.67521156602695,1.8098806394797573,2.7522685345349256,9.995392530535876,9.964621623663096,11.009074138139711,15.99723591642984,13.245865900567988,12.895399556293311,13.121634636228292,14.47904511583812,2.941056039154603,2.036115719414738,1.5836455595447774,1.131175399674845,2.7522685345349305,3.199447183285965,3.167291119089583,11.311753996748536,13.57410479609824,14.055736265940824,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1586,4,1,0.6341701091407335,35.88528766643618,1.7937039383969022,3.170850545703668,9.427616439980596,9.875557902059766,10.845977606620508,16.29829518384849,13.12747443950522,12.7801405610779,13.452779537976738,14.34963150717519,3.138981892194579,2.242129922996128,1.345277953797677,1.345277953797677,3.170850545703653,3.138981892194579,3.138981892194579,10.762223630381412,13.452779537976753,13.930106188954612,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1587,4,1,1.0163525380561087,37.282271541023015,2.272633364197901,3.213988925950257,10.009911623809144,10.009911623809144,11.05911125827885,17.48599023668591,14.27242703166149,13.635800185187406,14.09032685802697,14.999380203706124,3.636213382716619,2.7271600370374927,0.9090533456791547,1.8181066913583093,2.7271600370374784,2.7271600370374784,2.9544233734572742,10.908640148149914,13.635800185187392,12.799587320841097,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1588,4,1,1.8487590020339093,37.6754277262625,2.241949600499197,3.1705955311829426,10.322711166984478,10.312968162296356,10.400326629513287,17.630335862123655,14.460140430335684,13.451697602995267,13.900087523095124,14.796867363294808,4.035509280898566,3.13872944069891,0.448389920099828,2.241949600499197,2.727449404946736,3.170595531182929,3.138729440698896,10.761358082396228,13.00330768289544,13.481557123871752,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1589,4,1,2.738982945368644,38.28490540875528,1.8011440898609976,3.63032197357099,9.947143358243943,10.356578516700722,10.890965920712974,19.045555154086,15.41531032371123,13.958866696422746,14.40915271888798,15.30972476381848,4.05257420218723,4.052574202187259,2.8421709430404014e-14,2.251430112326233,2.7389829453686394,3.184002999586961,3.152002157256746,11.257150561631237,13.508580673957482,13.987887240631071,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1590,4,1,3.181818181818187,39.1014784865574,1.874138920735292,3.214121732666132,10.041237288352056,10.464422212019382,10.94690416253845,19.177293736117264,15.967425518409357,14.318181818181811,14.54545454545456,15.454545454545467,4.090909090909122,4.090909090909065,2.8421709430404014e-14,2.272727272727309,2.3177361425421847,2.7272727272727195,2.7272727272727195,10.909090909090908,13.181818181818189,14.156737729452216,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
1591,4,1,2.317640374257397,40.008676027927294,1.818106691358338,3.181686709877056,10.918105347456132,11.37225372113895,10.993533569727754,18.27174611407869,15.109166702253708,13.86306352160716,13.635800185187378,14.544853530866533,3.181686709877056,4.090740055556211,0.0,1.8181066913583093,2.272633364197901,2.764777814569716,2.95442337345726,11.363166820989491,13.1812735123478,13.251615821258389,"{'happy': (['m3', 'm12', 'e1', 'e2'], 3.6181352920963588, 44)}",happy,44
