,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
16,16,8,0,0.5338666666666656,2.0,44.0,6.0,8.06225774829855,12.0,12.0,11.0,27.018512172212592,19.0,18.0,18.0,18.0,7.0,9.0,1.0,1.0,5.0,4.0,4.5,18.0,19.0,21.02379604162864,{},{}
17,17,8,0,0.5672333333333321,3.0,43.0,5.0,8.0,11.0,12.0,11.0,27.0,19.0,17.5,18.0,18.0,7.0,9.0,1.0,2.0,5.0,4.0,4.0,18.0,19.0,21.0,{},{}
18,18,8,0,0.6005999999999987,4.0,43.0,5.0,8.0,10.0,11.0,10.04987562112089,27.018512172212592,19.026297590440446,17.0,18.0,18.0,8.0,9.0,1.0,3.0,5.0,5.0,5.0,18.0,18.0,22.0,{},{}
19,19,8,0,0.6339666666666652,5.0990195135927845,43.0,5.0990195135927845,7.0,11.0,13.0,10.04987562112089,27.018512172212592,20.024984394500787,17.5,18.0,18.0,8.0,9.0,1.0,3.0,5.0,5.0,5.0,19.0,19.0,22.0,{},{}
20,20,8,0,0.6673333333333318,8.0,46.01086828130936,4.0,8.0,12.0,13.038404810405298,10.04987562112089,30.01666203960727,22.02271554554524,18.0,18.0,19.0,8.5,11.5,3.5,4.5,5.0990195135927845,5.0,5.0,18.0,18.0,23.0,{},{}
21,21,8,0,0.7006999999999983,12.0,46.04345773288535,4.0,7.0,12.041594578792296,13.038404810405298,9.0,32.0,25.0,19.0,17.0,19.0,9.0,14.0,6.0,5.0,5.0990195135927845,5.0990195135927845,5.0,18.0,18.0,24.0,{},{}
22,22,8,0,0.7340666666666649,11.0,46.09772228646444,4.0,8.0,12.0,13.038404810405298,8.0,31.0,23.0,17.5,15.0,18.0,8.5,14.5,6.5,4.5,5.0,5.0,5.0,18.0,18.0,23.0,{},{}
23,23,8,0,0.7674333333333314,12.0,46.04345773288535,3.0,7.0,12.041594578792296,14.0356688476182,9.055385138137416,31.016124838541646,24.020824298928627,18.0,16.0,18.0,8.0,14.0,6.0,4.0,5.0990195135927845,4.0,4.5,19.0,18.0,22.0,{},{}
24,24,8,0,0.800799999999998,10.04987562112089,46.04345773288535,4.0,8.0,13.038404810405298,13.038404810405298,8.0,30.01666203960727,22.02271554554524,17.0,15.0,17.0,8.0,14.0,6.0,4.0,5.0990195135927845,5.0,5.0,18.0,18.0,22.02271554554524,{},{}
25,25,8,0,0.8341666666666645,11.04536101718726,47.09564735726647,3.0,8.0,13.038404810405298,13.0,9.0,31.016124838541646,23.021728866442675,17.5,15.0,18.0,7.5,14.5,5.5,3.5,5.0990195135927845,5.0,5.0,18.0,17.0,21.0,{},{}
26,26,8,0,0.867533333333331,10.0,46.04345773288535,4.0,7.0,12.0,14.0356688476182,9.055385138137416,30.01666203960727,23.021728866442675,18.0,16.0,18.0,8.0,13.0,5.0,4.0,6.0,5.0990195135927845,5.0,19.0,19.0,22.02271554554524,{},{}
27,27,8,0,0.9008999999999976,10.0,45.0111097397076,5.0,7.0,12.0,13.038404810405298,8.0,30.0,23.0,18.0,16.0,17.0,8.5,13.5,5.5,3.5,6.0,6.0,6.0,18.0,18.0,23.021728866442675,{},{}
28,28,8,0,0.934266666666664,9.0,46.04345773288535,5.0,8.0,11.04536101718726,12.0,9.0,31.0,23.0,18.5,16.0,18.0,8.0,14.0,5.0,3.0,6.082762530298219,6.0,6.0,19.0,19.0,23.021728866442675,{},{}
29,29,8,0,0.9676333333333308,8.0,46.01086828130936,6.0,7.0,12.041594578792296,13.0,8.0,29.0,22.0,18.0,16.0,17.0,8.5,12.5,4.5,2.5,5.0,5.0,5.0,18.0,19.0,21.0,{},{}
30,30,8,0,1.0009999999999972,8.0,46.01086828130936,5.0,8.0,12.0,12.041594578792296,9.0,30.0,22.0,18.0,17.0,18.0,8.5,12.5,4.5,3.5,5.0990195135927845,5.0,5.5,18.0,18.0,22.0,{},{}
31,31,8,0,1.0343666666666638,8.0,45.0111097397076,5.0,8.0,12.0,12.0,9.0,30.0,22.0,18.0,16.0,17.0,7.5,13.5,4.5,2.5,6.082762530298219,6.0,6.0,18.0,18.0,21.0,{},{}
32,32,8,0,1.0677333333333303,7.0,47.01063709417264,5.0,8.0,12.0,13.038404810405298,10.0,30.0,22.0,18.5,17.0,18.0,7.5,12.5,4.5,2.5,4.123105625617661,3.0,3.5,18.0,19.0,21.0,{},{}
33,33,8,0,1.1010999999999969,7.0,47.01063709417264,6.0,8.0,12.041594578792296,13.0,9.0,30.0,22.0,18.5,16.0,17.0,7.5,13.5,4.5,1.5,3.0,2.0,2.0,19.0,19.0,21.0,{},{}
34,34,8,0,1.1344666666666634,8.06225774829855,49.04079934095692,6.0,8.0,12.041594578792296,14.0356688476182,9.055385138137416,31.0,23.0,19.0,16.0,18.0,8.0,14.0,5.0,2.0,3.1622776601683795,3.0,3.0,19.0,19.0,22.0,{},{}
35,35,8,0,1.16783333333333,10.04987562112089,50.039984012787215,5.0,8.0,13.038404810405298,14.0356688476182,9.055385138137416,32.0,24.0,19.0,16.0,18.0,8.0,15.0,6.0,2.0,3.1622776601683795,3.0,3.0,19.0,19.0,22.02271554554524,{},{}
36,36,8,0,1.2011999999999965,11.04536101718726,50.039984012787215,5.0,7.0,13.038404810405298,14.0356688476182,9.055385138137416,32.0,25.0,19.5,16.0,18.0,8.0,15.0,7.0,2.0,4.0,3.0,3.0,20.0,18.0,22.0,{},{}
37,37,8,0,1.234566666666663,11.0,51.0881590977792,6.082762530298219,8.0,12.041594578792296,13.152946437965904,9.0,34.0147027033899,26.019223662515376,20.5,15.0,18.0,7.5,17.5,8.5,1.5,4.123105625617661,4.0,4.5,19.0,17.0,22.09072203437452,{},{}
38,38,8,0,1.2679333333333296,12.0,51.15662224971465,5.0990195135927845,7.0,13.038404810405298,13.038404810405298,9.0,33.015148038438355,26.019223662515376,20.0,15.0,19.0,8.0,16.0,8.0,2.0,6.0,5.0,5.0,20.0,17.0,23.08679276123039,{},{}
39,39,8,0,1.301299999999996,11.0,52.15361924162119,6.082762530298219,8.06225774829855,12.041594578792296,13.152946437965904,8.0,33.06055050963308,25.019992006393608,19.5,14.0,18.0,8.0,17.0,8.0,2.0,5.0990195135927845,5.0,5.0,21.0,16.0,22.02271554554524,{},{}
40,40,8,0,1.334666666666663,11.04536101718726,52.3450093132096,5.0,7.071067811865476,13.038404810405298,13.152946437965904,9.0,32.0624390837628,25.019992006393608,19.5,13.0,19.0,7.0,16.0,8.0,2.0,6.082762530298219,6.0,5.5,21.0,15.0,24.08318915758459,{},{}
41,41,8,0,1.3680333333333292,11.0,52.3450093132096,5.0990195135927845,7.071067811865476,13.038404810405298,14.142135623730953,8.0,31.064449134018133,24.020824298928627,18.5,12.0,18.0,7.0,16.0,8.0,1.0,6.082762530298219,6.0,6.0,21.0,15.0,23.194827009486403,{},{}
42,42,8,0,1.4013999999999958,10.0,52.46903848937962,5.0990195135927845,8.06225774829855,13.038404810405298,14.142135623730953,8.0,31.064449134018133,23.021728866442675,18.0,11.0,18.0,6.5,16.5,7.5,1.5,6.082762530298219,5.0,5.5,22.0,15.0,23.194827009486403,{},{}
43,43,8,0,1.4347666666666623,11.04536101718726,52.3450093132096,5.0,7.071067811865476,12.16552506059644,13.152946437965904,8.06225774829855,31.144823004794876,24.08318915758459,18.5,12.0,18.0,7.0,16.0,8.0,1.0,6.082762530298219,6.0,5.5,22.0,15.0,23.194827009486403,{},{}
44,44,8,0,1.4681333333333288,11.0,52.23983154643591,5.0990195135927845,7.071067811865476,13.038404810405298,14.142135623730953,9.055385138137416,32.14031735997639,25.079872407968907,19.5,13.0,18.0,6.5,16.5,7.5,1.5,6.082762530298219,6.0,5.5,21.0,14.0,23.194827009486403,{},{}
45,45,8,0,1.5014999999999954,11.04536101718726,52.3450093132096,5.0,7.071067811865476,13.152946437965904,15.132745950421556,8.06225774829855,31.144823004794876,24.08318915758459,18.5,12.0,18.0,7.0,16.0,8.0,1.0,5.0990195135927845,6.082762530298219,5.5,21.0,14.0,23.08679276123039,{},{}
46,46,8,0,1.534866666666662,11.0,52.3450093132096,5.0990195135927845,7.071067811865476,13.038404810405298,15.033296378372908,9.0,32.0624390837628,25.019992006393608,19.5,12.0,18.0,6.0,17.0,9.0,1.0,6.082762530298219,6.0,5.5,21.0,15.0,24.186773244895647,{},{}
47,47,8,0,1.5682333333333285,12.041594578792296,51.24451190127583,5.0,7.0,12.041594578792296,14.0356688476182,8.0,32.01562118716424,25.019992006393608,19.0,12.0,17.0,6.5,17.5,8.5,1.5,6.324555320336759,6.0,5.5,20.0,15.0,23.021728866442675,{},{}
48,48,8,0,1.601599999999995,11.0,51.24451190127583,5.0,7.071067811865476,12.041594578792296,14.0356688476182,9.0,32.01562118716424,25.0,19.5,13.0,18.0,6.5,16.5,7.5,1.5,6.082762530298219,5.0,5.0,20.0,15.0,23.021728866442675,{},{}
49,49,8,0,1.6349666666666616,10.0,49.25444142409901,5.0,7.071067811865476,12.041594578792296,14.0356688476182,9.0,31.016124838541646,24.0,19.0,13.0,18.0,6.5,15.5,7.5,1.5,5.0990195135927845,6.0,6.0,20.0,16.0,23.021728866442675,{},{}
50,50,8,0,1.668333333333328,10.04987562112089,46.2709412050371,4.0,8.0,12.041594578792296,13.152946437965904,10.0,32.01562118716424,24.020824298928627,19.0,14.0,19.0,6.5,15.5,6.5,1.5,6.324555320336759,6.082762530298219,5.5,20.0,15.0,22.02271554554524,{},{}
51,51,8,0,1.7016999999999949,7.0,46.09772228646444,6.082762530298219,8.0,11.04536101718726,13.038404810405298,9.0,30.01666203960727,22.02271554554524,18.5,15.0,18.0,7.5,13.5,4.5,1.5,6.082762530298219,6.0,5.5,20.0,15.0,23.021728866442675,{},{}
52,52,8,0,1.7350666666666612,5.0,45.09988913511872,5.0,9.055385138137416,12.0,12.041594578792296,10.04987562112089,29.068883707497267,20.024984394500787,17.5,15.0,18.0,6.5,12.5,2.5,1.5,6.082762530298219,6.0,6.0,20.0,15.0,22.09072203437452,{},{}
53,53,8,0,1.7684333333333278,4.0,45.09988913511872,6.082762530298219,9.0,11.04536101718726,11.04536101718726,10.0,29.017236257093817,20.024984394500787,18.0,15.0,18.0,6.5,12.5,2.5,0.5,6.082762530298219,6.0,6.0,20.0,16.0,21.095023109728988,{},{}
54,54,8,0,1.8017999999999943,2.23606797749979,43.04648650006177,7.0,9.0,11.04536101718726,12.0,11.0,29.017236257093817,20.024984394500787,19.0,17.0,19.0,7.0,11.0,1.0,0.0,6.082762530298219,6.0,6.0,20.0,16.0,21.095023109728988,{},{}
55,55,8,0,1.8351666666666608,4.0,42.1070065428546,6.0,10.04987562112089,11.0,12.041594578792296,11.04536101718726,31.064449134018133,21.02379604162864,19.0,17.0,20.0,7.5,12.5,2.5,1.5,7.071067811865476,7.0,6.5,21.0,17.0,22.09072203437452,{},{}
56,56,8,0,1.868533333333328,8.0,44.10215414239989,6.0,9.0,12.0,13.038404810405298,11.0,34.0,25.0,21.0,18.0,21.0,8.5,14.5,4.5,2.5,6.082762530298219,6.082762530298219,6.0,21.0,17.0,22.02271554554524,{},{}
57,57,8,0,1.901899999999994,9.0,44.10215414239989,6.0,9.0,12.0,12.041594578792296,10.0,34.0,25.0,20.5,18.0,21.0,9.5,14.5,4.5,3.5,6.0,7.0,7.0,21.0,17.0,21.095023109728988,{},{}
58,58,8,0,1.9352666666666605,9.0,44.04543109109048,5.0,9.0,12.041594578792296,13.0,11.04536101718726,34.0147027033899,25.019992006393608,20.5,19.0,21.0,9.0,14.0,4.0,3.0,6.082762530298219,6.0,6.5,20.0,16.0,22.09072203437452,{},{}
59,59,8,0,1.968633333333327,8.0,45.09988913511872,5.0,8.06225774829855,12.0,13.038404810405298,11.04536101718726,32.0624390837628,24.020824298928627,20.0,18.0,21.0,8.5,12.5,3.5,3.5,6.082762530298219,7.071067811865476,7.0,20.0,17.0,22.09072203437452,{},{}
60,60,8,0,2.0019999999999936,8.0,44.04543109109048,5.0,8.06225774829855,11.04536101718726,12.041594578792296,10.04987562112089,31.064449134018133,23.021728866442675,19.0,18.0,20.0,9.0,12.0,3.0,3.0,6.082762530298219,6.0,6.0,20.0,17.0,22.02271554554524,{},{}
61,61,8,0,2.0353666666666603,7.0,43.04648650006177,5.0,9.055385138137416,12.041594578792296,13.0,11.04536101718726,32.0624390837628,23.021728866442675,19.5,19.0,21.0,9.0,12.0,3.0,4.0,7.071067811865476,7.0,7.0,21.0,18.0,23.021728866442675,{},{}
62,62,8,0,2.068733333333327,8.0,43.01162633521314,5.0,8.0,12.0,12.0,10.04987562112089,31.016124838541646,23.021728866442675,19.0,19.0,20.0,9.5,11.5,2.5,4.5,7.071067811865476,6.0,6.5,22.0,19.0,23.021728866442675,{},{}
63,63,8,0,2.102099999999994,9.0,43.04648650006177,5.0,9.0,11.0,12.041594578792296,10.04987562112089,33.015148038438355,24.020824298928627,19.5,19.0,21.0,10.0,13.0,4.0,5.0,7.071067811865476,7.0,7.0,23.0,20.0,24.0,{},{}
64,64,8,0,2.1354666666666606,9.0,43.01162633521314,6.0,10.0,11.0,12.0,9.0,34.0,24.0,19.5,20.0,21.0,11.5,13.5,3.5,5.5,7.071067811865476,7.071067811865476,7.0,22.0,21.0,23.021728866442675,{},{}
65,65,8,0,2.1688333333333274,8.0,43.01162633521314,6.0,8.06225774829855,10.0,11.0,9.0,31.016124838541646,23.0,19.0,19.0,20.0,10.5,11.5,3.5,4.5,8.06225774829855,7.0,7.0,22.0,21.0,24.020824298928627,{},{}
66,66,8,0,2.202199999999994,6.0,43.0,5.0,8.06225774829855,11.0,11.0,10.0,29.017236257093817,21.0,18.0,19.0,19.0,9.0,10.0,2.0,4.0,7.071067811865476,7.0,7.0,21.0,20.0,24.0,{},{}
67,67,8,0,2.235566666666661,5.0,44.01136216933077,6.082762530298219,8.0,11.0,11.0,9.0,28.0178514522438,20.024984394500787,17.5,19.0,18.0,9.5,9.5,1.5,3.5,7.071067811865476,7.071067811865476,7.0,22.0,22.0,24.0,{},{}
68,68,8,0,2.268933333333328,5.0,44.0,6.0,8.0,11.0,12.041594578792296,10.0,29.0,21.0,18.5,19.0,19.0,9.0,10.0,1.0,3.0,7.0,6.082762530298219,6.0,21.0,21.0,23.021728866442675,{},{}
69,69,8,0,2.3022999999999945,6.0,44.01136216933077,6.082762530298219,8.0,11.0,12.041594578792296,10.04987562112089,30.0,22.0,19.0,20.0,19.0,9.5,10.5,2.5,3.5,7.0,7.0,7.0,21.0,21.0,23.021728866442675,{},{}
70,70,8,0,2.335666666666661,8.0,44.0,6.0,9.055385138137416,11.0,11.0,10.0,33.015148038438355,24.0,20.0,20.0,20.0,10.0,13.0,4.0,4.0,7.0,7.071067811865476,7.0,21.0,21.0,23.0,{},{}
71,71,8,0,2.369033333333328,8.0,45.0111097397076,6.082762530298219,9.0,11.04536101718726,12.0,10.0,33.015148038438355,24.020824298928627,20.0,20.0,19.0,9.5,13.5,4.5,3.5,6.0,7.0,6.5,21.0,21.0,22.0,{},{}
72,72,8,0,2.4023999999999948,6.082762530298219,45.0111097397076,6.0,9.0,12.0,12.041594578792296,10.0,31.016124838541646,22.02271554554524,19.0,20.0,19.0,9.5,11.5,2.5,3.5,6.0,6.0,6.5,20.0,20.0,23.0,{},{}
73,73,8,0,2.435766666666661,6.0,44.0,6.0,8.0,11.0,12.0,10.04987562112089,30.01666203960727,22.02271554554524,19.0,19.0,19.0,9.0,11.0,3.0,3.0,6.0,7.071067811865476,6.5,20.0,21.0,22.0,{},{}
74,74,8,0,2.4691333333333283,5.0990195135927845,43.01162633521314,6.0,8.0,12.041594578792296,12.041594578792296,11.0,30.01666203960727,22.02271554554524,19.5,20.0,19.0,8.5,10.5,1.5,3.5,6.0,6.0,6.0,20.0,21.0,22.02271554554524,{},{}
75,75,8,0,2.502499999999995,4.123105625617661,44.04543109109048,5.0,9.0,11.04536101718726,12.041594578792296,11.0,29.017236257093817,20.024984394500787,18.0,20.0,18.0,8.0,10.0,1.0,3.0,6.082762530298219,6.082762530298219,6.0,20.0,21.0,23.021728866442675,{},{}
76,76,8,0,2.535866666666662,2.23606797749979,44.01136216933077,6.0,9.0,11.0,12.041594578792296,11.0,28.0178514522438,19.026297590440446,18.0,19.0,18.0,7.5,9.5,0.5,1.5,7.0,6.082762530298219,6.0,19.0,21.0,22.02271554554524,{},{}
77,77,8,0,2.5692333333333286,1.0,42.04759208325728,7.071067811865476,9.0,11.04536101718726,12.041594578792296,11.0,28.0178514522438,19.026297590440446,18.5,20.0,18.0,8.0,9.0,0.0,2.0,6.0,6.082762530298219,6.0,19.0,21.0,22.0,{},{}
78,78,8,0,2.602599999999996,4.0,43.04648650006177,6.0,10.0,11.0,12.0,11.04536101718726,31.016124838541646,21.02379604162864,19.0,20.0,18.0,8.0,12.0,2.0,2.0,7.071067811865476,7.071067811865476,6.5,19.0,21.0,24.0,{},{}
79,79,8,0,2.635966666666662,7.0,43.04648650006177,7.0,9.055385138137416,10.04987562112089,12.041594578792296,10.0,33.015148038438355,24.0,20.5,20.0,18.0,9.0,14.0,5.0,3.0,6.0,6.082762530298219,6.0,19.0,21.0,23.021728866442675,{},{}
80,80,8,0,2.669333333333329,7.0,44.01136216933077,6.0,9.0,11.04536101718726,12.0,10.0,32.0,23.0,19.5,19.0,18.0,8.5,13.5,4.5,3.5,6.0,6.082762530298219,6.0,19.0,21.0,23.0,{},{}
81,81,8,0,2.702699999999996,7.0,44.01136216933077,6.0,8.0,11.04536101718726,12.041594578792296,10.0,31.0,23.0,19.5,19.0,18.0,8.5,12.5,3.5,3.5,6.0,5.0990195135927845,5.5,19.0,20.0,23.021728866442675,{},{}
82,82,8,0,2.7360666666666624,7.0,43.01162633521314,5.0,9.0,11.0,12.0,10.0,31.0,22.0,18.5,19.0,18.0,8.5,12.5,3.5,3.5,7.071067811865476,6.082762530298219,6.0,20.0,21.0,23.0,{},{}
83,83,8,0,2.769433333333329,8.0,43.01162633521314,5.0,8.06225774829855,11.0,12.0,10.04987562112089,31.0,23.021728866442675,19.0,19.0,18.0,8.5,12.5,3.5,3.5,6.082762530298219,6.0,6.0,20.0,20.0,23.0,{},{}
84,84,8,0,2.802799999999996,7.0,44.01136216933077,5.0,9.055385138137416,10.04987562112089,11.0,10.0,31.016124838541646,22.0,18.5,19.0,18.0,8.5,12.5,3.5,4.5,6.0,6.082762530298219,6.0,19.0,20.0,22.0,{},{}
85,85,8,0,2.8361666666666627,7.071067811865476,44.01136216933077,5.0,8.0,11.0,12.0,10.04987562112089,30.0,22.0,18.5,19.0,18.0,8.5,11.5,3.5,3.5,7.0,6.082762530298219,6.0,19.0,20.0,23.0,{},{}
86,86,8,0,2.869533333333329,8.0,43.01162633521314,5.0,8.06225774829855,11.0,12.0,10.04987562112089,31.0,23.021728866442675,19.0,19.0,18.0,8.5,12.5,4.5,3.5,7.0,6.082762530298219,6.0,19.0,19.0,22.02271554554524,{},{}
87,87,8,0,2.9028999999999963,11.0,43.0,4.0,8.0,11.0,12.041594578792296,10.0,33.0,25.0,19.5,19.0,19.0,9.0,14.0,5.0,5.0,6.0,6.082762530298219,6.0,19.0,20.0,22.0,{},{}
88,88,8,0,2.936266666666663,12.0,43.0,5.0,8.06225774829855,12.0,13.0,9.055385138137416,34.0,26.019223662515376,20.0,19.0,19.0,10.0,15.0,7.0,5.0,6.082762530298219,6.082762530298219,6.0,20.0,20.0,23.0,{},{}
89,89,8,0,2.96963333333333,11.0,44.0,5.0,9.0,11.0,13.0,9.0,34.0,25.0,19.5,19.0,19.0,10.0,15.0,6.0,5.0,7.0,7.071067811865476,6.5,19.0,19.0,23.0,{},{}
90,90,8,0,3.002999999999997,12.0,43.0,4.0,8.0,12.0,12.0,10.0,34.0,26.0,20.0,20.0,20.0,10.0,14.0,6.0,6.0,7.071067811865476,6.082762530298219,6.0,19.0,19.0,22.0,{},{}
91,91,8,0,3.036366666666664,10.0,44.0,4.0,9.0,12.0,12.0,10.0,33.0,24.0,19.0,19.0,19.0,9.0,14.0,5.0,5.0,6.082762530298219,6.0,6.0,19.0,19.0,23.0,{},{}
92,92,8,0,3.06973333333333,9.055385138137416,44.01136216933077,4.0,8.0,11.0,13.0,10.0,31.016124838541646,23.021728866442675,18.5,19.0,18.0,8.5,12.5,4.5,4.5,6.082762530298219,6.082762530298219,6.0,19.0,20.0,23.0,{},{}
93,93,8,0,3.103099999999997,9.0,44.01136216933077,4.0,9.0,12.0,12.041594578792296,10.0,32.0,23.0,18.5,19.0,18.0,8.5,13.5,4.5,4.5,6.082762530298219,5.0,5.5,18.0,19.0,23.021728866442675,{},{}
94,94,8,0,3.136466666666664,11.04536101718726,43.0,4.0,8.06225774829855,11.0,13.038404810405298,10.04987562112089,33.015148038438355,25.0,19.5,19.0,19.0,9.0,14.0,5.0,5.0,6.082762530298219,6.0,6.0,19.0,20.0,23.0,{},{}
95,95,8,0,3.1698333333333304,11.0,43.01162633521314,4.0,9.0,12.0,13.038404810405298,10.0,34.0,25.0,19.5,20.0,19.0,9.5,14.5,5.5,5.5,6.0,6.0,6.0,19.0,20.0,23.021728866442675,{},{}
96,96,8,0,3.203199999999997,11.0,43.04648650006177,5.0,9.0,11.04536101718726,12.041594578792296,10.0,35.0,26.0,20.5,21.0,19.0,10.0,15.0,6.0,6.0,7.0,6.082762530298219,6.0,19.0,20.0,23.0,{},{}
97,97,8,0,3.236566666666664,11.0,43.04648650006177,5.0,9.0,12.041594578792296,13.038404810405298,10.0,35.0,26.0,20.5,21.0,19.0,10.0,15.0,6.0,6.0,6.0,6.082762530298219,6.0,18.0,19.0,22.02271554554524,{},{}
98,98,8,0,3.2699333333333307,11.0,43.04648650006177,5.0,9.0,11.04536101718726,12.041594578792296,11.04536101718726,36.013886210738214,27.018512172212592,21.5,22.0,20.0,10.0,15.0,6.0,6.0,6.082762530298219,6.082762530298219,6.0,18.0,19.0,23.021728866442675,{},{}
99,99,8,0,3.303299999999997,11.0,42.01190307520001,5.0,8.0,12.0,12.041594578792296,11.04536101718726,35.0142828000232,27.018512172212592,21.5,21.0,20.0,9.5,14.5,6.5,4.5,6.0,6.082762530298219,6.0,18.0,20.0,22.02271554554524,{},{}
100,100,8,0,3.336666666666664,9.055385138137416,42.04759208325728,5.0,9.0,11.0,12.041594578792296,11.0,34.0147027033899,25.019992006393608,20.5,21.0,19.0,9.0,14.0,5.0,4.0,6.082762530298219,7.071067811865476,6.5,19.0,20.0,23.0,{},{}
101,101,8,0,3.370033333333331,5.0,41.04875150354759,6.082762530298219,9.0,11.04536101718726,12.041594578792296,12.0,32.01562118716424,23.021728866442675,20.5,21.0,19.0,8.0,12.0,3.0,3.0,7.0,6.082762530298219,6.0,18.0,20.0,23.021728866442675,{},{}
102,102,8,0,3.4033999999999978,2.23606797749979,43.04648650006177,6.0,9.0,10.04987562112089,10.04987562112089,12.0,29.017236257093817,20.024984394500787,19.0,20.0,18.0,7.0,10.0,1.0,1.0,6.082762530298219,6.082762530298219,6.0,18.0,19.0,22.0,{},{}
103,103,8,0,3.4367666666666645,2.0,42.1070065428546,6.082762530298219,8.06225774829855,11.04536101718726,11.04536101718726,11.04536101718726,27.16615541441225,19.1049731745428,18.0,20.0,17.0,7.5,8.5,0.5,1.5,7.0,6.082762530298219,6.0,18.0,21.0,22.0,{},{}
